evidence_id	candidate_id	candidate_label	candidate_type	evidence_type	omics_layer	dataset	analysis_unit	independence_group	effect_measure	effect_value	p_value	q_value	direction	discordance_code	layer_availability	independent_from_discovery	eligible_as_exact_replication	evidence_tier	auxiliary_score_100	cross_dataset_patient_link_allowed
EVIDENCE_001313	GENE:TP53	TP53	cross_layer_axis	TCGA_driver_state_internal	genome_mutation->multiomics_state	TCGA_ESCC_DR45	TCGA-ESCC five-layer core; same patients and partially shared model inputs	TCGA_ESCC_DR45_driver_state_shared_patients	rank-biserial correlation: event minus reference	0.419047619047619	0.031387976637185	0.173841101375178	positive	same_direction_nonsignificant	evaluable	FALSE	FALSE	T2	55	FALSE
EVIDENCE_001314	GENE:TP53	TP53	cross_layer_axis	TCGA_driver_state_internal	genome_CNV->multiomics_state	TCGA_ESCC_DR45	TCGA-ESCC five-layer core; same patients and partially shared model inputs	TCGA_ESCC_DR45_driver_state_shared_patients	Spearman rho	0.206282214398735	0.0460723924581816	0.283940830828338	positive	same_direction_nonsignificant	evaluable	FALSE	FALSE	T2	55	FALSE
EVIDENCE_001315	GENE:TP53	TP53	cross_layer_axis	TCGA_driver_state_internal	genome_mutation->RNA_derived_pathway_activity	TCGA_ESCC_DR45	TCGA-ESCC five-layer core; same patients and partially shared model inputs	TCGA_ESCC_DR45_driver_state_shared_patients	rank-biserial correlation: event minus reference	-0.407142857142857	0.0365455344844182	0.68017875724909	negative	same_direction_nonsignificant	evaluable	FALSE	FALSE	T2	55	FALSE
EVIDENCE_001316	GENE:TP53	TP53	cross_layer_axis	TCGA_driver_state_internal	genome_mutation->RNA_derived_pathway_activity	TCGA_ESCC_DR45	TCGA-ESCC five-layer core; same patients and partially shared model inputs	TCGA_ESCC_DR45_driver_state_shared_patients	rank-biserial correlation: event minus reference	0.397619047619048	0.0411759392430882	0.68017875724909	positive	same_direction_nonsignificant	evaluable	FALSE	FALSE	T2	55	FALSE
EVIDENCE_001317	GENE:TP53	TP53	cross_layer_axis	TCGA_driver_state_internal	genome_mutation->RNA_derived_pathway_activity	TCGA_ESCC_DR45	TCGA-ESCC five-layer core; same patients and partially shared model inputs	TCGA_ESCC_DR45_driver_state_shared_patients	rank-biserial correlation: event minus reference	0.388095238095238	0.0462939947637027	0.68017875724909	positive	same_direction_nonsignificant	evaluable	FALSE	FALSE	T2	55	FALSE
EVIDENCE_001319	GENE:ZNF750	ZNF750	cross_layer_axis	TCGA_driver_state_internal	genome_mutation->multiomics_state	TCGA_ESCC_DR45	TCGA-ESCC five-layer core; same patients and partially shared model inputs	TCGA_ESCC_DR45_driver_state_shared_patients	rank-biserial correlation: event minus reference	0.463307776560789	0.0130701533283653	0.129852383590817	positive	same_direction_nonsignificant	evaluable	FALSE	FALSE	T2	55	FALSE
EVIDENCE_001318	GENE:ZNF750	ZNF750	cross_layer_axis	Cao2020_promoter_RNA	epigenome_WGBS->transcriptome	Cao2020_GSE149608_GSE149609	Cao 2020; WGBS 9 pairs and RNA 10 pairs; overlapping patients only for correlation	Cao2020_same_patient_cross_layer	same-patient Spearman rho	0.108787563138244	0.780553852628062		positive	context_specific_reverse	evaluable	TRUE	FALSE	T2	55	FALSE
EVIDENCE_000020	GENE:A4GNT	A4GNT	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.364881640560234	0.000277407847881683	0.000735847380639093	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000021	GENE:ABCB10	ABCB10	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.373337828140812	0.000194269066791528	0.000535824337766455	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000022	GENE:ABCC5	ABCC5	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.650451553723941	9.74786541189298e-13	2.71101818319357e-11	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000023	GENE:ABCF3	ABCF3	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.595771712342055	1.90450338103391e-10	2.63966250035761e-09	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000024	GENE:ABHD10	ABHD10	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.632315255166836	6.29485071326765e-12	1.33497151748596e-10	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000025	GENE:ABTB1	ABTB1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.380198561654552	0.000144455461362866	0.000410482671074136	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000026	GENE:AC004922.1	AC004922.1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.440351582665901	7.98498324907962e-06	3.07144548270633e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000027	GENE:ACAD11	ACAD11	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.573554792039207	1.23800799578319e-09	1.35816759537391e-08	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000028	GENE:ACAD9	ACAD9	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.528367829516012	3.72944179260118e-08	2.67818690904689e-07	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000029	GENE:ACAP2	ACAP2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.652413896740136	7.90619622362638e-13	2.28918676958972e-11	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000030	GENE:ACBD3	ACBD3	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.444256757433167	6.48713593066336e-06	2.56053090173273e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000031	GENE:ACER3	ACER3	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.504127330792349	1.9050627529745e-07	1.13587239460379e-06	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000032	GENE:ACTL6A	ACTL6A	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.709954563116577	7.93165745433713e-16	6.53177141791581e-14	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000033	GENE:ACTRT3	ACTRT3	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.414373214994277	2.98484649807063e-05	9.92236521324555e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000034	GENE:ACY3	ACY3	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.37278520989311	0.000198904348674557	0.000546825265530183	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000035	GENE:ADAM23	ADAM23	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	mutated patient count	5			event_recurrence	not_comparable	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000036	GENE:ADAM32	ADAM32	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.446136633435614	5.86440754681266e-06	2.35281292340013e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000037	GENE:ADAM9	ADAM9	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.380917306234256	0.000139987388587338	0.000399038000014523	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000038	GENE:ADCK5	ADCK5	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.485371953885126	6.18697386176453e-07	3.20388740362996e-06	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000039	GENE:ADGRV1	ADGRV1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	-0.0254163159524257	0.806853195151563	0.844362670033845	negative	same_direction_nonsignificant	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000040	GENE:ADIPOR2	ADIPOR2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.531801998191324	2.92926388451595e-08	2.18780474578511e-07	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000041	GENE:AEBP2	AEBP2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.528811369103561	3.61545374908524e-08	2.60795522820231e-07	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000042	GENE:AGFG2	AGFG2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.337818977616484	0.000813786198157497	0.00193592882480461	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000043	GENE:AGO2	AGO2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.448118008535005	5.26922172863039e-06	2.13359738066701e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000044	GENE:AHCTF1	AHCTF1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.463366865659518	2.2602387864566e-06	1.00682642394951e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000045	GENE:AHRR	AHRR	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.366876544938051	0.000255270800745052	0.000682839969426018	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000046	GENE:AHSG	AHSG	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.322052583543809	0.00145922849689058	0.00329404339579323	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000047	GENE:AIMP2	AIMP2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.46687769421815	1.84920713584679e-06	8.48774697676762e-06	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000048	GENE:AIP	AIP	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.454922171560602	3.63001221114838e-06	1.52942906517554e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000049	GENE:AKAP9	AKAP9	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.529252654386681	3.50534774595039e-08	2.54027543509387e-07	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000050	GENE:AL391628.1	AL391628.1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.445280593384536	6.14065595318834e-06	2.44277913420121e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000051	GENE:ALCAM	ALCAM	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.363569298623464	0.000292921517856944	0.000772474670297725	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000052	GENE:ALDH3B1	ALDH3B1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.349847649701161	0.000510369216021027	0.00127361322266404	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000053	GENE:ALG1L	ALG1L	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.469479324933986	1.59134476775306e-06	7.47183796543663e-06	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000054	GENE:ALG1L2	ALG1L2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.38570408255369	0.000113345770367212	0.000331286254850653	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000055	GENE:ALG3	ALG3	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.492802473239368	3.91242293605312e-07	2.1304142410917e-06	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000056	GENE:ALKBH4	ALKBH4	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.674380684185575	6.80061067871667e-14	2.75544232036693e-12	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000057	GENE:AMACR	AMACR	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.46659261135228	1.87974904385026e-06	8.60612901592381e-06	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000058	GENE:AMN1	AMN1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.40189947688327	5.41466579911052e-05	0.000170014339352116	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000059	GENE:AMOTL2	AMOTL2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.384130239404455	0.000121536204062776	0.000352141224565713	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000060	GENE:ANAPC13	ANAPC13	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.492257427273534	4.04767313297767e-07	2.19463833571709e-06	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000061	GENE:ANAPC15	ANAPC15	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.671748128381736	9.22590125720783e-14	3.48222856380684e-12	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000062	GENE:ANGEL2	ANGEL2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.574031910641914	1.19096391786785e-09	1.31223322384015e-08	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000063	GENE:ANKH	ANKH	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.487780172823024	5.33931578708623e-07	2.81434758153897e-06	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000064	GENE:ANKIB1	ANKIB1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.514379839983922	9.7063952254442e-08	6.29327731334782e-07	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000065	GENE:ANKRD33B	ANKRD33B	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.371976088108266	0.000205875766863706	0.000564034667393718	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000066	GENE:ANKRD46	ANKRD46	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.541948841148899	1.41234950938049e-08	1.15185958057642e-07	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000067	GENE:ANKRD61	ANKRD61	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.510072332058123	1.29201673030232e-07	8.06365953429822e-07	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
