gene_id	gene_name	gene_type	expressed_filter	cnv_coverage_filter	cnv_variation_filter	test_eligible	n_patients	spearman_rho_relative_cnv	p_relative_cnv	q_relative_cnv	spearman_rho_absolute_cnv	p_absolute_cnv	q_absolute_cnv	direction_stable_between_cnv_scales	discordance_code	dosage_evidence
ENSG00000006432.15	MAP3K9	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.332384013830495	0.000998730583899442	0.00233043261545772	0.186863994975005	0.0697977823683036	0.124095818869315	TRUE	support	strong_positive_dosage
ENSG00000006451.8	RALA	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.419092863873266	2.3678539753949e-05	8.08336746486196e-05	0.210492214876047	0.0406125258093971	0.0795686779414141	TRUE	support	strong_positive_dosage
ENSG00000006453.14	BAIAP2L1	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.476779229394657	1.03721743095889e-06	5.09844630210104e-06	0.311940258548094	0.00208856283080941	0.00704445580327792	TRUE	support	strong_positive_dosage
ENSG00000006459.11	KDM7A	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.240084264289216	0.019105825082165	0.0335038818711306	0.106332315951751	0.305084812653249	0.408174448155766	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000006468.14	ETV1	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.122516226672247	0.236890780099563	0.30608750618672	0.218784171339853	0.03316395993301	0.0671754256301601	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000006530.18	AGK	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.713314904166635	5.03162827944978e-16	4.43132707222098e-14	0.604327575290831	8.91006093030254e-11	6.7663109412034e-09	TRUE	support	strong_positive_dosage
ENSG00000006534.16	ALDH3B1	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.349847649701161	0.000510369216021027	0.00127361322266404	0.241958614439875	0.0181611282579036	0.0410332137122275	TRUE	support	strong_positive_dosage
ENSG00000006555.11	TTC22	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000006576.16	PHTF2	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.437696189070404	9.18309452249085e-06	3.48578284149144e-05	0.307233352555204	0.00245767922714052	0.00801035413996301	TRUE	support	strong_positive_dosage
ENSG00000006606.9	CCL26	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.164706426174125	0.110707441149897	0.158625213949044	0.122041674260555	0.238725657202833	0.336685476188542	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000006607.14	FARP2	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.576287716151233	9.90798650442309e-10	1.12693349640443e-08	0.40898259443882	3.8722094807123e-05	0.000272213750744975	TRUE	support	strong_positive_dosage
ENSG00000006611.17	USH1C	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.151195588843034	0.143580710927067	0.198939208562992	0.0664956222490503	0.52201113299322	0.622662263790445	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000006625.18	GGCT	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.349526155417646	0.000516898512346955	0.00128838579669499	0.262766863978907	0.0100935977375165	0.0253529424652772	TRUE	support	strong_positive_dosage
ENSG00000006634.8	DBF4	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.583039406127927	5.66427874226643e-10	6.93382075380529e-09	0.473859435031165	1.23236316940611e-06	1.66087457113797e-05	TRUE	support	strong_positive_dosage
ENSG00000006638.13	TBXA2R	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.0715127893612837	0.491027431501182	0.564826293541768	-0.0772969537774709	0.456550580007453	0.561370414548625	FALSE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000006652.15	IFRD1	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.62838176436262	9.2839807792911e-12	1.87185125982464e-10	0.444966105569068	6.24518438464208e-06	6.22163616386731e-05	TRUE	support	strong_positive_dosage
ENSG00000006659.13	LGALS14	protein_coding	FALSE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000006695.12	COX10	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.52442354875983	4.90547872023256e-08	3.42196265841526e-07	0.366072983489369	0.00026398406246626	0.00129061136476373	TRUE	support	strong_positive_dosage
ENSG00000006704.11	GTF2IRD1	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.342504949685278	0.000680032800623542	0.00165309104418397	0.262281571508081	0.0102381251920963	0.0256651321775382	TRUE	support	strong_positive_dosage
ENSG00000006712.15	PAF1	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000006715.16	VPS41	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.496975662916359	3.01013358583514e-07	1.69589134320574e-06	0.423541566104397	1.89746689034583e-05	0.000152398195714793	TRUE	support	strong_positive_dosage
ENSG00000006740.17	ARHGAP44	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.109039556336755	0.292865247971438	0.366835168975728	0.136889257450017	0.185900214079402	0.275193943615616	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000006744.19	ELAC2	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.527737359320475	3.8973843222864e-08	2.77991305512743e-07	0.255935625113486	0.0123016132154507	0.0297330014862485	TRUE	support	strong_positive_dosage
ENSG00000006747.15	SCIN	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.202160694185827	0.0494524525321313	0.0784729733499111	0.226326663599133	0.0274219203370665	0.0573585343418567	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000006756.16	ARSD	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.145521751820691	0.159398842786148	0.2180686218138	0.149188625237145	0.149034618546917	0.230522872595683	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000006757.12	PNPLA4	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.520580591671085	6.3857813534055e-08	4.30997760105846e-07	0.492807352094774	3.91123187143452e-07	6.35926187096572e-06	TRUE	support	strong_positive_dosage
ENSG00000006788.14	MYH13	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.0675103795711449	0.515665672183829	0.588258707802044	0.0394120201557046	0.70453720198095	0.782325610325051	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000006831.10	ADIPOR2	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.531801998191324	2.92926388451595e-08	2.18780474578511e-07	0.412098253365173	3.33320579702434e-05	0.000241868287084917	TRUE	support	strong_positive_dosage
ENSG00000006837.12	CDKL3	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.306567247009504	0.00251440761975812	0.00538825911351343	0.370821325859551	0.000216216829325075	0.00110433420439009	TRUE	support	strong_positive_dosage
ENSG00000007001.13	UPP2	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.175645486905497	0.0886466323938909	0.130951262902659	0.275036727040131	0.00698683903449666	0.0187226515459682	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000007038.11	PRSS21	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000007047.15	MARK4	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000007062.12	PROM1	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.271267907539312	0.00783622929654733	0.0150483131342843	0.245112441799367	0.0166622765315316	0.0382394120472103	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000007080.11	CCDC124	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000007129.18	CEACAM21	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000007168.14	PAFAH1B1	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.586679201000256	4.1678541942591e-10	5.25424228378547e-09	0.308206079171652	0.00237690625227115	0.00779517069855254	TRUE	support	strong_positive_dosage
ENSG00000007171.18	NOS2	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000007174.18	DNAH9	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.00133179122726206	0.989780290120249	0.991467877665926	0.0176975449883221	0.864833881526293	0.902552936596152	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000007202.15	KIAA0100	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.263758641921952	0.00980377942964565	0.0184222152506691	0.1852167859352	0.0723430247662081	0.127796941089992	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000007216.15	SLC13A2	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.16050567957499	0.120232593785442	0.17053812665968	0.0726159971864862	0.484347350359191	0.587742139245551	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000007237.19	GAS7	protein_coding	TRUE	TRUE	TRUE	TRUE	95	-0.0116635289511562	0.910679998854629	0.930086917387759	-0.031080689828804	0.764940823344921	0.827375652167189	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000007255.10	TRAPPC6A	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000007264.15	MATK	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.137150260560369	0.185054656523387	0.24826649254518	0.18940040124021	0.0660204379439698	0.118728189734178	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000007306.15	CEACAM7	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000007312.13	CD79B	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.0066474725446204	0.949022367391899	0.9599219702715	-0.030995017040998	0.765570056597434	0.827985626621922	FALSE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000007314.12	SCN4A	protein_coding	TRUE	TRUE	TRUE	TRUE	95	-0.0444042011739099	0.669175410873355	0.728016004177395	-0.0556705187388885	0.59206793444446	0.684404844100323	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000007341.19	ST7L	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.443244615639958	6.84767818462867e-06	2.68778256692853e-05	0.36325773180117	0.000296720222364996	0.00141893131977107	TRUE	support	strong_positive_dosage
ENSG00000007350.17	TKTL1	protein_coding	TRUE	TRUE	TRUE	TRUE	95	-0.149524152024959	0.148112155833312	0.204502815490262	-0.149822630672332	0.147295161834664	0.228277800609459	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000007372.24	PAX6	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.234626452458329	0.0221009513589392	0.0382066882680026	0.227341408359545	0.0267179708597522	0.0561453697503526	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000007376.8	RPUSD1	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000007384.15	RHBDF1	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000007392.17	LUC7L	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000007402.12	CACNA2D2	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.127728404249189	0.217381366579475	0.285002635269399	0.158114837698613	0.12592885110162	0.201035962949489	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000007516.14	BAIAP3	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000007520.4	TSR3	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000007541.17	PIGQ	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000007545.16	CRAMP1	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000007866.22	TEAD3	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000007908.16	SELE	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.174851073690929	0.090121209118644	0.132773835274471	0.0765547185130204	0.460898425231329	0.565291472803067	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000007923.16	DNAJC11	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.408863355070475	3.89437152183227e-05	0.000126507222438209	0.337068963480482	0.000837296754745492	0.00330180268771217	TRUE	support	strong_positive_dosage
ENSG00000007933.13	FMO3	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.174177639130857	0.0913863772783144	0.134411078396985	0.186213264724007	0.0707945015467322	0.125533538676686	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000007944.15	MYLIP	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.156315332449093	0.130350938240426	0.183122041603451	0.196433233465129	0.0564066263090912	0.104430486839693	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000007952.18	NOX1	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.177738312113706	0.0848534354792025	0.126052626068554	0.224243247941085	0.0289166648150509	0.0599315481589273	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000007968.7	E2F2	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.273043777594535	0.00742527717323927	0.0143372967586816	0.175695024540214	0.0885553188510379	0.150887888441336	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000008018.9	PSMB1	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.576355237808833	9.85335361110045e-10	1.12172558793515e-08	0.290317945517514	0.00431794248252056	0.0126935898385085	TRUE	support	strong_positive_dosage
ENSG00000008056.14	SYN1	protein_coding	TRUE	TRUE	TRUE	TRUE	95	-0.0344717386820324	0.74016138898289	0.787939791411148	-0.0551546364176982	0.595509814362798	0.687130876694478	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000008083.14	JARID2	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.350310031906443	0.000501111134015612	0.00125470708817098	0.118484830392464	0.252792571518062	0.351834437224766	TRUE	support	strong_positive_dosage
ENSG00000008086.13	CDKL5	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.146502297839441	0.156576264995622	0.214565933595055	0.0927768232600413	0.371195465846835	0.476303600728099	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000008118.10	CAMK1G	protein_coding	TRUE	TRUE	TRUE	TRUE	95	-0.0357916933649129	0.73058577839303	0.77951277482588	-0.0810742464487991	0.434779023730865	0.540628255608866	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000008128.23	CDK11A	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000008130.15	NADK	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000008196.13	TFAP2B	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000008197.5	TFAP2D	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000008226.20	DLEC1	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.0743965251872733	0.473669055588592	0.547890456309242	0.0612827202106619	0.555219042884533	0.65099034602603	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000008256.16	CYTH3	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.363353221722218	0.000295551188192052	0.000778438248941142	0.251407161718229	0.0139874978383658	0.033070366813228	TRUE	support	strong_positive_dosage
ENSG00000008277.14	ADAM22	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.258922836647663	0.0112890141929078	0.0209064366230223	0.353405996587336	0.000442984551183994	0.00196646884383248	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000008282.9	SYPL1	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.447915735487898	5.32726846046804e-06	2.15435008340739e-05	0.325581917494232	0.00128383463363769	0.00473302058831199	TRUE	support	strong_positive_dosage
ENSG00000008283.16	CYB561	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.254532876474419	0.0128038235932024	0.0234311819349195	0.104792676662422	0.312180560708281	0.415157602208662	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000008294.21	SPAG9	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.35289729061687	0.00045208921202087	0.0011427497304495	0.028857213873376	0.781319676892009	0.839151096065756	TRUE	support	strong_positive_dosage
ENSG00000008300.17	CELSR3	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.374152781155168	0.000187615307281877	0.000519488694852946	0.26951566050266	0.00826122899222165	0.021464639639286	TRUE	support	strong_positive_dosage
ENSG00000008311.15	AASS	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.255495313431079	0.0124573717600581	0.0228433181985334	0.307485721744107	0.00243648911504226	0.00796175082632465	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000008323.15	PLEKHG6	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.430253219031539	1.35045922373403e-05	4.91858813193422e-05	0.362120167557036	0.000310978365769868	0.00147267648793632	TRUE	support	strong_positive_dosage
ENSG00000008324.12	SS18L2	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.371251958825904	0.000212305615482598	0.000579272765824076	0.310859264098275	0.00216860319314487	0.00726035525223422	TRUE	support	strong_positive_dosage
ENSG00000008382.16	MPND	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.479025549207515	9.07397059775919e-07	4.51455845903421e-06	0.361487605771596	0.00031917722468141	0.00150354505464543	TRUE	support	strong_positive_dosage
ENSG00000008394.13	MGST1	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.18041970187697	0.0801834867440251	0.120014986296203	0.190008358100725	0.0651401100939197	0.117438848652145	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000008405.12	CRY1	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000008438.5	PGLYRP1	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000008441.18	NFIX	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000008513.16	ST3GAL1	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.114187938451188	0.27053073972148	0.343224373864327	0.0964079056297583	0.352684047519622	0.4577096899963	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000008516.17	MMP25	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000008517.18	IL32	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000008710.20	PKD1	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000008735.14	MAPK8IP2	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000008838.20	MED24	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.377402632128358	0.00016312260003753	0.000457479171533824	0.272448644212066	0.00756082652210724	0.0199763337402842	TRUE	support	strong_positive_dosage
ENSG00000008853.17	RHOBTB2	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.246117210844795	0.0162077719742098	0.028972875624653	0.199229157551369	0.0529178927810149	0.0992176213110454	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000008869.12	HEATR5B	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.307635952505349	0.0024239532648123	0.00521291763682373	0.14743300613226	0.153931801484309	0.236539816602933	TRUE	support	strong_positive_dosage
ENSG00000008952.17	SEC62	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.508245238953198	1.45692960906415e-07	8.99551183162199e-07	0.373012005264745	0.000196989792771723	0.00102218680520908	TRUE	support	strong_positive_dosage
ENSG00000008988.11	RPS20	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.366001403538596	0.000264773381232811	0.000704987617214888	0.233968366888492	0.0224878851020984	0.0488007116469562	TRUE	support	strong_positive_dosage
ENSG00000009307.16	CSDE1	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.559121530547287	3.88359060323201e-09	3.68572292287009e-08	0.359597949662386	0.000344869836168911	0.00160500523386941	TRUE	support	strong_positive_dosage
ENSG00000009335.18	UBE3C	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.616928254983122	2.79119586401549e-11	4.8029777404945e-10	0.521864010656786	5.84953715720746e-08	1.30147070574921e-06	TRUE	support	strong_positive_dosage
ENSG00000009413.16	REV3L	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.264328192349908	0.00964066402426291	0.0181425880925512	0.237612249509595	0.0204161465225806	0.0451154504616426	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000009694.13	TENM1	protein_coding	TRUE	TRUE	TRUE	TRUE	95	-0.130649765037189	0.206957569245037	0.273115077332525	-0.142781663709406	0.167486972712592	0.253438705159419	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence
ENSG00000009709.12	PAX7	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
ENSG00000009724.17	MASP2	protein_coding	TRUE	TRUE	TRUE	TRUE	95	0.357956080220778	0.000368724348740477	0.000951019359513266	0.263945622269196	0.00974996476298347	0.0246361930910852	TRUE	support	strong_positive_dosage
ENSG00000009765.15	IYD	protein_coding	TRUE	TRUE	FALSE	FALSE									not_comparable	
