analysis_id	feature_id	study_id	platform	ion_mode	evidence_family	within_analysis_evidence_unit	metabolite_name	normalized_name_key	cas	molecular_formula	quantitated_mz	hmdb_id	kegg_id	pubchem_id	annotation_identity_status	internal_standard	source_annotation_ion_mode	precursor_mz	product_mz	n_escc_nonmissing	n_normal_nonmissing	positive_count_total	positive_detection_rate_escc	positive_detection_rate_normal	detection_rate_difference	zero_count_all	negative_count_all	censoring_sensitive	detection_fisher_p	positive_abundance_n_escc	positive_abundance_n_normal	positive_abundance_wilcoxon_w	positive_abundance_rank_biserial	positive_abundance_wilcoxon_p	raw_mean_escc	raw_mean_normal	raw_median_escc	raw_median_normal	primary_transform	primary_asinh_cofactor	limma_effect_transformed	limma_effect_scale	limma_ci95_low	limma_ci95_high	limma_t	limma_p	limma_q_analysis	wilcoxon_w	wilcoxon_rank_biserial	wilcoxon_p	source_unit_conflict	source_upstream_imputation	additional_imputation_by_this_script	nonpositive_value_semantics	absolute_concentration_claim_allowed	primary_design	paired_model_used_as_primary	host_multiomics_sample_level_link_allowed	limma_q_evidence_family	wilcoxon_q_evidence_family	detection_fisher_q_evidence_family	positive_abundance_wilcoxon_q_evidence_family	wilcoxon_q_analysis	direction	wilcoxon_direction	positive_abundance_direction	direction_concordant	positive_abundance_direction_concordant	run_order_sensitivity_effect	run_order_sensitivity_p	run_order_sensitivity_q_evidence_family	run_order_sensitivity_direction	run_order_perfect_group_block	run_order_rank_group_correlation	paired_sensitivity_effect	paired_sensitivity_p	paired_sensitivity_q_evidence_family	paired_sensitivity_direction	paired_sensitivity_estimable	paired_sensitivity_complete_candidate_pairs	scale_sensitivity_min_q	scale_sensitivity_max_q	scale_sensitivity_all_q05	scale_sensitivity_all_q10	scale_sensitivity_direction_stable	run_order_sensitivity_direction_concordant	paired_sensitivity_direction_concordant	detection_driven	primary_candidate_tier	robust_lc_upgrade	final_candidate_tier	conditional_reason	candidate_rank
AN004962	AN004962__258	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Flavin mononucleotide	flavinmononucleotide							source_label_unmapped	IS-pos03_GABA-d6-1	Positive	457	439	16	16	32	1	1	0	0	0	FALSE	1	16	16	221	0.7265625	0.000456488305229819	0.09503775	0.0625908125	0.09172	0.065268	asinh	1	0.0323265388439849	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0169346994057257	0.0477183782822441	4.28581375582593	0.000167730865045602	0.00106229547862214	221	0.7265625	0.000456488305229819	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.00141688441262206	0.00305276554122441	1	0.00342366228922364	0.00243935938107184	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.0335359072224334	0.000122319410050218	0.00126659776213291	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0323265388439849	0.00118457170506069	0.00655599167800833	higher_in_early_ESCC	TRUE	16	0.00103412489407994	0.0021723067870044	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	84
AN004963	AN004963__32	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	N-Acetyl-L-alanine	nacetyllalanine							source_label_unmapped	IS-neg04_Lac-13C3-1	Negative	130.01	88	16	16	32	1	1	0	0	0	FALSE	1	16	16	219	0.7109375	0.000604267758887334	2.3745356875	1.5902950625	2.4560135	1.585896	asinh	1	0.349383044309208	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.18156705017101	0.517199038447406	4.24868500391812	0.000186477820918604	0.00233097276148255	219	0.7109375	0.000604267758887334	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.00153485591063774	0.00359203612227471	1	0.00396550716769813	0.00473071193795027	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.339421257316672	0.000325702316039772	0.00261376108621917	higher_in_early_ESCC	FALSE	-0.142151719781894	0.349383044309208	0.000534138299513214	0.00381018653652759	higher_in_early_ESCC	TRUE	16	0.00153485591063774	0.00285541150302312	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	85
AN004962	AN004962__8	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	L-Glycine	lglycine							source_label_unmapped	IS-pos03_GABA-d6-1	Positive	76	30	16	16	32	1	1	0	0	0	FALSE	1	16	16	217	0.6953125	0.000795621060165841	64.6252343125	49.2519061875	61.952988	49.841946	asinh	1	0.262620981341012	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.134548007018512	0.390693955663512	4.1850223487651	0.000223554152136337	0.00136527714340406	217	0.6953125	0.000795621060165841	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.00175338121568464	0.00411926387601992	1	0.00455673879913164	0.00340128003220897	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.273437471231578	0.000151018688794813	0.00142579409126867	higher_in_early_ESCC	FALSE	-0.142151719781894	0.262620981341013	2.16081665153625e-05	0.000563258551525628	higher_in_early_ESCC	TRUE	16	0.00161673720718648	0.00387215511340869	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	86
AN004963	AN004963__69	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Orotic acid	oroticacid							source_label_unmapped	IS-neg04_Lac-13C3-1	Negative	155	111	16	16	32	1	1	0	0	0	FALSE	1	16	16	215	0.6796875	0.00104199311391984	0.1040103125	0.0190053125	0.0931855	0.0153295	asinh	1	0.0845039933082864	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0431111354279672	0.125896851188606	4.15841945575056	0.000223952117891184	0.00255748151348505	215	0.6796875	0.00104199311391984	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.00175338121568464	0.00484753318214881	1	0.00529399727233466	0.00625195868351902	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.0815044895626146	0.000387152588129709	0.00295895192356278	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0845039933082864	0.000850446684058171	0.00544901731410677	higher_in_early_ESCC	TRUE	16	0.000369974723650975	0.00761114961874638	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	87
AN004963	AN004963__95	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Glycerophosphoric acid	glycerophosphoricacid							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	171	79	16	16	32	1	1	0	0	0	FALSE	1	16	16	40	-0.6875	0.000911118877153713	104.6441620625	215.12461925	46.872493	227.691651	asinh	1	-1.28898203784601	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-1.92120634681007	-0.656757728881941	-4.16081877704139	0.000238698274591938	0.00255748151348505	40	-0.6875	0.000911118877153713	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.00177695958755109	0.00449952553178987	1	0.00494831803971413	0.00569449298221071	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-1.24372808721922	0.000416559086647876	0.00297145481808819	lower_in_early_ESCC	FALSE	-0.142151719781894	-1.28898203784601	0.00146541388758827	0.00771144029370223	lower_in_early_ESCC	TRUE	16	0.00128054236613494	0.032424340588073	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	88
AN004962	AN004962__88	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	L-Methionine	lmethionine							source_label_unmapped	IS-pos06_TMAO-d9-1	Positive	150	104	16	16	32	1	1	0	0	0	FALSE	1	16	16	217	0.6953125	0.000795621060165841	29.2854681875	17.6602413125	29.34553	16.716936	asinh	1	0.484703024011294	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.246650147597923	0.722755900424666	4.1555465638592	0.000242694229501227	0.00138835347214272	217	0.6953125	0.000795621060165841	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.00177695958755109	0.00411926387601992	1	0.00455673879913164	0.00340128003220897	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.47436717495253	0.000408563177834525	0.00297145481808819	higher_in_early_ESCC	FALSE	-0.142151719781894	0.484703024011295	0.000124946541778719	0.0014789364726628	higher_in_early_ESCC	TRUE	16	0.00161673720718648	0.00321048208166669	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	89
AN004962	AN004962__75	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	O-Phosphoethanolamine	ophosphoethanolamine							source_label_unmapped	IS-pos02_GlU-13C5-N15-1	Positive	142.1	44	16	16	32	1	1	0	0	0	FALSE	1	16	16	221	0.7265625	0.000456488305229819	589.305377375	398.2107535625	536.128332	393.573827	asinh	1	0.371550461742903	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.189013499783403	0.554087423702403	4.15425206586256	0.000243570784586442	0.00138835347214272	221	0.7265625	0.000456488305229819	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.00177695958755109	0.00305276554122441	1	0.00342366228922364	0.00243935938107184	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.371222154515534	0.000350090239249474	0.00274095040973369	higher_in_early_ESCC	FALSE	-0.142151719781894	0.371550461742898	0.000854020531881069	0.00544901731410677	higher_in_early_ESCC	TRUE	16	0.00161673720718648	0.00272689602488158	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	90
AN004963	AN004963__211	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Adenosine-5'-triphosphate	adenosine5triphosphate							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	506	158.8	16	16	32	1	1	0	0	0	FALSE	1	16	16	43	-0.6640625	0.00135740678314864	10.737558875	24.8441789375	7.5998965	26.2953375	asinh	1	-0.99990510137342	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-1.49672959178984	-0.503080610956999	-4.1073235375215	0.000277026361388958	0.00277026361388958	43	-0.6640625	0.00135740678314864	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0019761213779079	0.00588821050527993	1	0.0064207755542352	0.00754114879527025	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.980822779389676	0.000458112681456537	0.00317558578994666	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.999905101373421	0.00474615607913317	0.0197859233948279	lower_in_early_ESCC	TRUE	16	0.000747003290448445	0.0019761213779079	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	91
AN004962	AN004962__66	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Hypoxanthine	hypoxanthine							source_label_unmapped	IS-pos04_ACh-d9-1	Positive	137.05	119.04	16	16	32	1	1	0	0	0	FALSE	1	16	16	220	0.71875	0.000525557438272761	31.8919655625	22.292206	33.096647	21.07249	asinh	1	0.354233130914845	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.17741748945562	0.531048772374071	4.08878574674412	0.000292203871366546	0.00161183425818321	220	0.71875	0.000525557438272761	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.00203907484149264	0.00324430649395301	1	0.00359892593599826	0.00264324476307771	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.349510452007505	0.000464961159275679	0.00317558578994666	higher_in_early_ESCC	FALSE	-0.142151719781894	0.354233130914844	0.000281455384029361	0.00244181562901148	higher_in_early_ESCC	TRUE	16	0.00152633396535925	0.00282204186319808	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	92
AN004962	AN004962__252	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	S-Adenosyl-L-homocysteine	sadenosyllhomocysteine							source_label_unmapped	IS-pos03_GABA-d6-1	Positive	385	136	16	16	32	1	1	0	0	0	FALSE	1	16	16	228	0.78125	0.000163973938982265	0.2643130625	0.1493433125	0.2575815	0.145026	asinh	1	0.111299251673626	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0554901418357035	0.167108361511549	4.07017428450649	0.000307692283062518	0.00164423063761533	228	0.78125	0.000163973938982265	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0021014728268738	0.00169792369075184	1	0.00191302928812642	0.00121911058982466	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.111961329294226	0.000404541227395634	0.00297145481808819	higher_in_early_ESCC	FALSE	-0.142151719781894	0.111299251673626	0.00100938788944897	0.00600025023172443	higher_in_early_ESCC	TRUE	16	0.000975735661979504	0.00311518612297158	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	93
AN004962	AN004962__229	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	2'-O-methylguanosine	2omethylguanosine							source_label_unmapped	IS-pos04_ACh-d9-1	Positive	298.1	152.1	16	16	32	1	1	0	0	0	FALSE	1	16	16	228	0.78125	0.000163973938982265	0.01989225	0.0092634375	0.017473	0.008115	asinh	1	0.0106269525259082	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.00505151382814719	0.0162023912236692	3.88950475087664	0.00050448715716679	0.00261416072350064	228	0.78125	0.000163973938982265	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.00337375786355291	0.00169792369075184	1	0.00191302928812642	0.00121911058982466	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.0101550209911124	0.000862089999619466	0.00564756918118058	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0106269525259082	0.00108939083467371	0.00624454389161178	higher_in_early_ESCC	TRUE	16	0.000587298579495868	0.00418392698750873	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	94
AN004962	AN004962__114	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Methionine sulfoxide	methioninesulfoxide							source_label_unmapped	IS-pos03_GABA-d6-1	Positive	166.01	74	16	16	32	1	1	0	0	0	FALSE	1	16	16	207	0.6171875	0.00290681202222687	0.582175875	0.2699090625	0.606626	0.234295	asinh	1	0.274765216201819	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.129566457958987	0.419963974444651	3.86211060835632	0.000546192328424632	0.00274702612237094	207	0.6171875	0.00290681202222687	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.00357811709029198	0.010725134013044	1	0.0110531605064888	0.00903754283274172	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.263754362412372	0.000930439538861477	0.0058562959210693	higher_in_early_ESCC	FALSE	-0.142151719781894	0.274765216201819	0.000276437551799102	0.00244181562901148	higher_in_early_ESCC	TRUE	16	0.00257334661517659	0.00474258777138873	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	95
AN004963	AN004963__122	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	3-Hydroxydecanoic acid	3hydroxydecanoicacid							source_label_unmapped	IS-pos05_Nic-2456-d4-1	Negative	187.01	59	16	16	32	1	1	0	0	0	FALSE	1	16	16	223	0.7421875	0.000343006630606491	0.08201775	0.0359250625	0.07782	0.034748	asinh	1	0.0459551988436607	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0213027521811542	0.0706076455061671	3.79709178989497	0.000617099807424529	0.00578531069460496	223	0.7421875	0.000343006630606491	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.00396178076366548	0.00239358974836285	1	0.00277043817028339	0.00321568716193607	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.0440166576300564	0.00101440842850553	0.00605274989750148	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0459551988436607	0.00112199312954221	0.00631859288742192	higher_in_early_ESCC	TRUE	16	0.000366776139772229	0.0496623100964308	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	96
AN004963	AN004963__118	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Galactitol	galactitol							source_label_unmapped	IS-neg04_Lac-13C3-1	Negative	181	101	16	16	32	1	1	0	0	0	FALSE	1	16	16	208	0.625	0.0025688315270227	0.328201375	0.1417434375	0.3055995	0.140426	asinh	1	0.175970401725207	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0797030637262067	0.272237739724208	3.72812523648451	0.000773047399041219	0.00644206165867683	208	0.625	0.0025688315270227	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.00477208105946599	0.00970111670793286	1	0.010114774137652	0.012041397782919	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.182034097750822	0.000649788608762807	0.00434546132110127	higher_in_early_ESCC	FALSE	-0.142151719781894	0.175970401725207	0.000882706854621657	0.00544901731410677	higher_in_early_ESCC	TRUE	16	0.00187022302344595	0.00670641912137418	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met	97
