gene_id	gene_name	tcga_driver_tier	event_type	target_type	target	n_complete	n_event	n_reference	effect_measure	effect	p_value	mutation_evidence_unit	cnv_expression_evidence_unit	distinct_event_unit_count_recomputed	independence_group	independent_validation	analysis_eligible	q_value	level_factor_soft_flag	predictor_feature_selected_in_target_model	target_model_overlap_class	bootstrap_iterations	valid_bootstraps	effect_ci95_low	effect_ci95_high	bootstrap_direction_consistency	association_status	discordance_code	eligible_as_independent_validation
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	TNFa	94			Spearman rho	-0.071320224453966	0.494547480792271	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.280203587939585	0.155398580979123	0.716	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	MAPK	94			Spearman rho	0.0712286525600621	0.495103234536687	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.123370291845719	0.264168343811262	0.756	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000074181.9	NOTCH3	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	PI3K	94			Spearman rho	-0.0706365015369157	0.498704932572385	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.27762632104155	0.136408226027364	0.744	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000121879.6	PIK3CA	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	JAK-STAT	94			Spearman rho	-0.070012325670427	0.50251619693079	TRUE	TRUE	2	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.250803491634054	0.157113053459102	0.742	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000121879.6	PIK3CA	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	Trail	94			Spearman rho	0.0696566383756783	0.504694806057466	TRUE	TRUE	2	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.149449002364312	0.284531509152377	0.76	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000087460.27	GNAS	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	VEGF	94			Spearman rho	-0.0692736249007628	0.507046254217801	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.254212532351097	0.127893311738856	0.71	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000121879.6	PIK3CA	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	NFkB	94			Spearman rho	-0.0691993261395729	0.507503053980583	TRUE	TRUE	2	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.290315778289907	0.164251619671062	0.722	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000185920.16	PTCH1	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	PI3K	94			Spearman rho	-0.0679717142161213	0.515081247084698	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.236801494067469	0.12620739765377	0.738	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	WNT	94			Spearman rho	-0.067037514897294	0.520886657143479	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.272459570791939	0.150671713476265	0.742	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000087460.27	GNAS	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	Trail	94			Spearman rho	0.0670075181343589	0.521073614190999	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.124682086493992	0.26135457736953	0.73	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000148400.12	NOTCH1	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	Hypoxia	94			Spearman rho	-0.0668315266304778	0.522171178412329	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.279412819247018	0.136004430767695	0.75	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	VEGF	94			Spearman rho	-0.0666482508238707	0.523315412045219	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.266844201912217	0.166170184510043	0.72	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	JAK-STAT	94			Spearman rho	-0.0666267243887969	0.523449889608128	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.262578816413817	0.116558720895752	0.746	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000087460.27	GNAS	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	PI3K	94			Spearman rho	-0.0663701756063079	0.525053914053231	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.275171482907758	0.156167700717733	0.72	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	Trail	94			Spearman rho	0.0661383235879224	0.526505652168551	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.1266838922557	0.253194851135714	0.736	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	NFkB	94			Spearman rho	-0.0634365969670324	0.543569774743784	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.274802261964854	0.130011947203389	0.74	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000121879.6	PIK3CA	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	TNFa	94			Spearman rho	-0.0624703032368787	0.549737933655224	TRUE	TRUE	2	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.307329048467088	0.176296686280465	0.712	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000087460.27	GNAS	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	EGFR	94			Spearman rho	0.0622943307972898	0.550864862498448	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.149664709840985	0.271921752084596	0.76	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000121879.6	PIK3CA	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	VEGF	94			Spearman rho	-0.0616790804791724	0.554813694039855	TRUE	TRUE	2	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.260910329000239	0.144695470564431	0.734	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000127616.19	SMARCA4	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	VEGF	94			Spearman rho	-0.05622523706715	0.59040015086137	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.260626709407667	0.123307175881636	0.732	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	p53	94			Spearman rho	-0.0550991295768096	0.59787474743938	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.252493073979214	0.157329335135398	0.686	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000087460.27	GNAS	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	Androgen	94			Spearman rho	0.0533557985520301	0.609528777529514	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.143485465447417	0.261066702187443	0.688	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000087460.27	GNAS	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	NFkB	94			Spearman rho	-0.0521991398900114	0.617315317001676	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.233453669896722	0.147749734611884	0.684	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000148400.12	NOTCH1	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	TGFb	94			Spearman rho	0.0517028469612506	0.620669408700687	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.156078276812478	0.246425507047933	0.684	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	WNT	94			Spearman rho	-0.050316734554684	0.63007816229187	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.249019588381137	0.154814498873022	0.656	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000121879.6	PIK3CA	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	TGFb	94			Spearman rho	-0.0496873373990744	0.634370114024771	TRUE	TRUE	2	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.268654304290623	0.203671363952757	0.68	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000185920.16	PTCH1	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	Trail	94			Spearman rho	-0.0496534212637434	0.634601738562569	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.239658137045445	0.147616115388301	0.694	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	JAK-STAT	94			Spearman rho	0.0494415250081513	0.636049644471731	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.133510855127872	0.258078435584855	0.692	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	Trail	94			Spearman rho	0.0488945190415683	0.639793702989498	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.14364415399056	0.242565474554002	0.672	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	WNT	94			Spearman rho	-0.0484811441939988	0.642629109329526	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.233561615988641	0.15577518582866	0.67	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	TGFb	94			Spearman rho	0.0482615549945222	0.644137396818691	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.166952177541925	0.282848155412812	0.646	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	WNT	94			Spearman rho	0.0472329615864956	0.651221593720572	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.160890639039927	0.243373884704957	0.634	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000141579.7	ZNF750	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	WNT	94			Spearman rho	0.0462694921350125	0.657885495503998	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.176280712331539	0.236586074984533	0.672	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000087460.27	GNAS	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	Estrogen	94			Spearman rho	0.0462506096282013	0.658016367364917	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.176976554334604	0.25581691794587	0.648	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000100393.14	EP300	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	VEGF	94			Spearman rho	0.0461981215361685	0.658380208709857	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.135785307242435	0.224156123336373	0.686	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000121879.6	PIK3CA	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	Hypoxia	94			Spearman rho	-0.0457602593080738	0.661418512742439	TRUE	TRUE	2	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.25415064593388	0.150236445900418	0.672	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	PI3K	94			Spearman rho	0.0445314391658035	0.669974447612569	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.157366894619624	0.239567474050752	0.65	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000087460.27	GNAS	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	TGFb	94			Spearman rho	0.0441576082397866	0.672585769952482	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.159938563361361	0.253648290008152	0.67	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000074181.9	NOTCH3	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	WNT	94			Spearman rho	-0.0438082543515808	0.675029629624549	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.21973910473167	0.128858278467989	0.66	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000167548.16	KMT2D	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	NFkB	94			Spearman rho	-0.0428882771318151	0.681481298147471	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.25862451143125	0.17680519204276	0.622	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000087460.27	GNAS	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	Hypoxia	94			Spearman rho	-0.0423793439022613	0.685060278789805	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.249625488588688	0.142343346946853	0.688	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000127616.19	SMARCA4	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	Hypoxia	94			Spearman rho	-0.0382318159031451	0.714480404795895	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.212923456275122	0.152546983966417	0.636	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	EGFR	94			Spearman rho	0.0378487782741931	0.717219418849355	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.14482624555486	0.214569935294572	0.63	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000141579.7	ZNF750	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	Hypoxia	94			Spearman rho	-0.03772263682484	0.718122212796938	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.23847480842196	0.13969269376376	0.634	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000087460.27	GNAS	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	WNT	94			Spearman rho	0.037595340728742	0.719033663137404	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.192030960517089	0.246168184699983	0.604	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000116044.16	NFE2L2	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	Hypoxia	94			Spearman rho	-0.0362977530682571	0.728346724267102	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.254612880711719	0.176991200654178	0.614	no_clear_internal_association	same_direction_nonsignificant	FALSE
ENSG00000109670.16	FBXW7	strong_patient_level_candidate	relative_cnv	PROGENy_pathway	Hypoxia	94			Spearman rho	0.035732960787721	0.732412805204833	TRUE	FALSE	1	TCGA_ESCC_DR45_driver_state_shared_patients	FALSE	TRUE	0.974403403116667	FALSE	FALSE	same_patient_rna_derived_target	500	500	-0.158997238564434	0.239632841378596	0.63	no_clear_internal_association	same_direction_nonsignificant	FALSE
