analysis_id	feature_id	study_id	platform	ion_mode	evidence_family	within_analysis_evidence_unit	metabolite_name	normalized_name_key	cas	molecular_formula	quantitated_mz	hmdb_id	kegg_id	pubchem_id	annotation_identity_status	internal_standard	source_annotation_ion_mode	precursor_mz	product_mz	n_escc_nonmissing	n_normal_nonmissing	positive_count_total	positive_detection_rate_escc	positive_detection_rate_normal	detection_rate_difference	zero_count_all	negative_count_all	censoring_sensitive	detection_fisher_p	positive_abundance_n_escc	positive_abundance_n_normal	positive_abundance_wilcoxon_w	positive_abundance_rank_biserial	positive_abundance_wilcoxon_p	raw_mean_escc	raw_mean_normal	raw_median_escc	raw_median_normal	primary_transform	primary_asinh_cofactor	limma_effect_transformed	limma_effect_scale	limma_ci95_low	limma_ci95_high	limma_t	limma_p	limma_q_analysis	wilcoxon_w	wilcoxon_rank_biserial	wilcoxon_p	source_unit_conflict	source_upstream_imputation	additional_imputation_by_this_script	nonpositive_value_semantics	absolute_concentration_claim_allowed	primary_design	paired_model_used_as_primary	host_multiomics_sample_level_link_allowed	limma_q_evidence_family	wilcoxon_q_evidence_family	detection_fisher_q_evidence_family	positive_abundance_wilcoxon_q_evidence_family	wilcoxon_q_analysis	direction	wilcoxon_direction	positive_abundance_direction	direction_concordant	positive_abundance_direction_concordant	run_order_sensitivity_effect	run_order_sensitivity_p	run_order_sensitivity_q_evidence_family	run_order_sensitivity_direction	run_order_perfect_group_block	run_order_rank_group_correlation	paired_sensitivity_effect	paired_sensitivity_p	paired_sensitivity_q_evidence_family	paired_sensitivity_direction	paired_sensitivity_estimable	paired_sensitivity_complete_candidate_pairs	scale_sensitivity_min_q	scale_sensitivity_max_q	scale_sensitivity_all_q05	scale_sensitivity_all_q10	scale_sensitivity_direction_stable	run_order_sensitivity_direction_concordant	paired_sensitivity_direction_concordant	detection_driven	primary_candidate_tier	robust_lc_upgrade	final_candidate_tier	conditional_reason
AN004963	AN004963__151	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Myristic acid	myristicacid							source_label_unmapped	IS-neg03_Anthranilic acid-(phenyl-13C6)-1	Negative	227.2	227.2	16	16	32	1	1	0	0	0	FALSE	1	16	16	202	0.578125	0.00528743403669019	0.4185795625	0.314372375	0.3770345	0.286044	asinh	1	0.0966793457449824	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.030357359906435	0.16300133158353	2.97134386929874	0.00564165020662286	0.0264452353435446	202	0.578125	0.00528743403669019	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0208157438658154	0.0174975909873974	1	0.0168236537531051	0.0214355433919872	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.0867852506088144	0.00862994750998618	0.0317045885996207	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0966793457449824	0.00245942409235381	0.0117539836965573	higher_in_early_ESCC	TRUE	16	0.0171454248284606	0.0335545484397033	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met
AN004963	AN004963__218	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Glutathione Disulfide	glutathionedisulfide							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	611	306	16	16	32	1	1	0	0	0	FALSE	1	16	16	199	0.5546875	0.00745259474040894	43.70472875	34.78141025	42.271571	35.077844	asinh	1	0.237483644306968	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0725213619436844	0.402445926670251	2.93786433675075	0.00623505963490712	0.0283411801586687	199	0.5546875	0.00745259474040894	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0225047151710784	0.02256870671388	1	0.0221468617285738	0.0259974235130545	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.242826616524601	0.00640835109821248	0.0248644344927131	higher_in_early_ESCC	FALSE	-0.142151719781894	0.237483644306966	0.00601889994616115	0.0241508360339716	higher_in_early_ESCC	TRUE	16	0.0180751689196141	0.0437886446917539	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met
AN004962	AN004962__189	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	L-Carnosine	lcarnosine							source_label_unmapped	IS-pos02_GlU-13C5-N15-1	Positive	227	110	16	16	32	1	1	0	0	0	FALSE	1	16	16	56	-0.5625	0.00665560548294938	1.9460544375	4.024906125	2.07109	3.1689445	asinh	1	-0.549179116257717	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.930661162168556	-0.167697070346878	-2.93809455289092	0.00623962507858559	0.0190531408649667	56	-0.5625	0.00665560548294938	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0225047151710784	0.0209455819610467	1	0.0205540757561673	0.0183565893158766	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.537879316074297	0.008723579520168	0.0317045885996207	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.549179116257718	0.0239505750012809	0.0662770222018204	lower_in_early_ESCC	TRUE	16	0.0225047151710784	0.0344366475453199	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met
AN004963	AN004963__179	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Cyclic guanosine monophosphate	cyclicguanosinemonophosphate							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	344	150	16	16	30	0.875	1	-0.125	2	0	TRUE	0.483870967741936	14	16	5	-0.955357142857143	8.66538400858013e-06	0.0036088125	0.031441375	0.002445	0.020751	asinh	1	-0.0278119028361992	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.0481315249364785	-0.00749228073591999	-2.78799217642088	0.00885164573633659	0.0390513782485438	5	-0.9609375	3.54938154732256e-06	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0313878904943354	0.000465233107896701	1	0.000456537161954707	0.000457982681928426	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.0275277357020446	0.0110003172824596	0.0379688370717153	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.0278119028361993	0.0171030053172752	0.0513090159518257	lower_in_early_ESCC	TRUE	16	5.60836358825234e-07	0.223797468681102	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	FALSE	conditional_fdr	asinh scale sensitivity does not remain family q<=0.05 at all seven scales
AN004962	AN004962__141	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Sorbitol	sorbitol							source_label_unmapped	IS-pos06_TMAO-d9-1	Positive	183	129	16	16	32	1	1	0	0	0	FALSE	1	16	16	190	0.484375	0.019454116265238	2.0796904375	0.8894301875	1.376464	0.876605	asinh	1	0.510824964892487	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.137801245797952	0.883848683987021	2.79486942934772	0.00889812471957794	0.0266943741587338	190	0.484375	0.019454116265238	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0313878904943354	0.0524770699255579	1	0.0502298903569669	0.0482123750921115	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.522367606626111	0.00912375811721285	0.0325414039513925	higher_in_early_ESCC	FALSE	-0.142151719781894	0.510824964892487	0.00922409470461915	0.0328208199216049	higher_in_early_ESCC	TRUE	16	0.0313878904943354	0.0437886446917539	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	FALSE	conditional_fdr	scale-invariant Wilcoxon does not reach family q<=0.05
AN004963	AN004963__184	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Guanosine-5'-monophosphate	guanosine5monophosphate							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	362	211	16	16	31	1	0.9375	0.0625	1	0	TRUE	1	16	15	185	0.541666666666667	0.0101889315567745	2.7328440625	1.455487	2.860357	1.1182795	asinh	1	0.536890442037683	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.140541762587443	0.933239121487923	2.76446682534716	0.00957956532042817	0.0406558372434415	201	0.5703125	0.0059360881788797	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0334243529114939	0.0192473162163678	1	0.0294450774347152	0.0227646250326474	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.522888115016934	0.0133689812370454	0.0442416801762018	higher_in_early_ESCC	FALSE	-0.142151719781894	0.536890442037683	0.0245511068469952	0.0673581649391921	higher_in_early_ESCC	TRUE	16	0.0234458410366554	0.231973625625487	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	FALSE	conditional_fdr	asinh scale sensitivity does not remain family q<=0.05 at all seven scales
AN004963	AN004963__171	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Thymidine-5'-phosphate	thymidine5phosphate							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	321	195	16	16	25	0.9375	0.625	0.3125	7	0	TRUE	0.0829316524533432	15	10	132	0.76	0.0015680199698016	0.035370125	0.005791625	0.0266125	0.005611	asinh	1	0.0295506077799324	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0076461711775144	0.0514550443823504	2.74796251600712	0.0097697975721924	0.0406558372434415	225	0.7578125	0.000238098936262698	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0337215593620834	0.00201130943527174	1	0.00705608986410722	0.00274729541841575	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.0294049708270867	0.0117692064749261	0.0397675292468555	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0295506077799323	0.0204055954316793	0.057966337465213	higher_in_early_ESCC	TRUE	16	0.000400603777110976	0.205441449172683	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	FALSE	conditional_fdr	asinh scale sensitivity does not remain family q<=0.05 at all seven scales
AN004963	AN004963__49	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	2-Ketoglutaric?Acid	2ketoglutaricacid							source_label_uncertain_unmapped	IS-neg05_Suc-2233-d4-1	Negative	145.09	101	16	16	32	1	1	0	0	0	FALSE	1	16	16	64	-0.5	0.015861332739773	1.8343231875	2.5118245	1.72623	2.3412615	asinh	1	-0.271279615606933	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.472916864776799	-0.0696423664370668	-2.74567748893458	0.0100284398533822	0.0406558372434415	64	-0.5	0.015861332739773	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0342460552439968	0.0442738070388447	1	0.04234169333075	0.0495666648117907	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.278276509392029	0.0100046180086243	0.0349074171822651	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.271279615606932	0.0251390559357902	0.0683867538592258	lower_in_early_ESCC	TRUE	16	0.0316695611721558	0.043946675124788	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met
AN004962	AN004962__126	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	L-Arginine	larginine							source_label_unmapped	IS-pos02_GlU-13C5-N15-1	Positive	175	70	16	16	32	1	1	0	0	0	FALSE	1	16	16	188	0.46875	0.0237385152500544	55.8825140625	45.1038525625	51.8367735	44.2882865	asinh	1	0.208710752957197	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0517733398704873	0.365648166043907	2.71421466440877	0.0108301983454468	0.0319304123633001	188	0.46875	0.0237385152500544	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0365946701988255	0.0590702588780427	1	0.0566487295739938	0.0541238147701243	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.216533255886142	0.00974159685517791	0.0343632152803528	higher_in_early_ESCC	FALSE	-0.142151719781894	0.208710752957195	0.00870480306351745	0.0317527475385125	higher_in_early_ESCC	TRUE	16	0.0333007655316168	0.0493648587438969	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	FALSE	conditional_fdr	scale-invariant Wilcoxon does not reach family q<=0.05
AN004962	AN004962__53	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Agmatine	agmatine							source_label_unmapped	IS-pos02_GlU-13C5-N15-1	Positive	131.2	72	16	16	32	1	1	0	0	0	FALSE	1	16	16	192	0.5	0.015861332739773	4.339047625	3.4243571875	4.0801995	3.441677	asinh	1	0.226606029061961	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0534608311838681	0.399751226940053	2.67107982268771	0.01201770326959	0.0348309704932183	192	0.5	0.015861332739773	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0401841953076914	0.0442738070388447	1	0.04234169333075	0.0404819089328534	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.230195268518478	0.0129598980833551	0.0433346592162186	higher_in_early_ESCC	FALSE	-0.142151719781894	0.226606029061961	0.00641572693512162	0.0250463087215545	higher_in_early_ESCC	TRUE	16	0.0358634085809076	0.0484789622286987	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met
AN004962	AN004962__61	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	L-Aspartic acid	lasparticacid							source_label_unmapped	IS-pos02_GlU-13C5-N15-1	Positive	134	88	16	16	32	1	1	0	0	0	FALSE	1	16	16	188	0.46875	0.0237385152500544	146.6938138125	104.07104325	125.2262165	93.523298	asinh	1	0.310015927169172	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0717422242889626	0.548289630049381	2.65542322679874	0.0124779131559904	0.0355620524945726	188	0.46875	0.0237385152500544	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.041292887866731	0.0590702588780427	1	0.0566487295739938	0.0541238147701243	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.302999032639052	0.0168477975031049	0.0525062427038512	higher_in_early_ESCC	FALSE	-0.142151719781894	0.31001592716917	0.0279856330509421	0.0754906572214489	higher_in_early_ESCC	TRUE	16	0.0362191772712301	0.0594897569514749	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	FALSE	conditional_fdr	asinh scale sensitivity does not remain family q<=0.05 at all seven scales
AN004962	AN004962__103	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	D-Alanyl-D-alanine	dalanyldalanine							source_label_unmapped	IS-pos03_GABA-d6-1	Positive	161.09	90	16	16	32	1	1	0	0	0	FALSE	1	16	16	224	0.75	0.000296732311293235	0.192669125	0.0572155	0.1146005	0.0525725	asinh	1	0.128674542260563	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0270446263734076	0.230304458147719	2.58402626160748	0.0147914904922445	0.0414646700684232	224	0.75	0.000296732311293235	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0484496780409234	0.00216479708920747	1	0.00252623454209106	0.00169137417437144	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.131296816485294	0.0153906898478291	0.0494041144115313	higher_in_early_ESCC	FALSE	-0.142151719781894	0.128674542260563	0.0188112212573157	0.054894563850894	higher_in_early_ESCC	TRUE	16	0.00312278790045152	0.0570662108182488	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	FALSE	conditional_fdr	asinh scale sensitivity does not remain family q<=0.05 at all seven scales
AN004963	AN004963__174	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Sucrose	sucrose							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	341.11	179.08	16	16	23	0.8125	0.625	0.1875	9	0	TRUE	0.433147942157953	13	10	113	0.738461538461539	0.00291242006996373	2.64717975	0.236344125	0.6528295	0.1570655	asinh	1	0.708760204916102	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.14784872453561	1.26967168529659	2.57874335395619	0.0149706434881307	0.0583501952022304	200	0.5625	0.00607056667537265	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.0485411773706055	0.0194865190279462	1	0.0110531605064888	0.0227646250326474	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.701249668682106	0.0188486208170533	0.0570793139837181	higher_in_early_ESCC	FALSE	-0.142151719781894	0.708760204916102	0.0194299435363268	0.0561892961726207	higher_in_early_ESCC	TRUE	16	0.0197076766960109	0.329826526072273	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	FALSE	conditional_fdr	asinh scale sensitivity does not remain family q<=0.05 at all seven scales
